Headline,Body ID,Stance,Class
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2414,agree,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1295,agree,1
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",1799,agree,1
America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,2257,agree,1
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",961,agree,1
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1747,agree,1
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1206,agree,1
Soldier shot near Canadian parliament building,2281,agree,1
Sugarhill Gang’s Big Bank Hank dead at 57,2080,agree,1
Now the Vogue Rats Are Chewing Through Couture,2498,agree,1
Government fires employee who skipped work for 24 years,432,agree,1
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1055,agree,1
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",2252,agree,1
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,1837,agree,1
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",2005,agree,1
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,1423,agree,1
Woman spends a week in KFC to get over her break up,2414,agree,1
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2115,agree,1
Man chops off own penis after being dumped by his girlfriend,827,agree,1
Italian catches huge wels catfish; is it a record?,1028,agree,1
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1295,agree,1
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1336,agree,1
"Tropical spider burrows under man's skin, lives there for three days",1883,agree,1
Missing Mexico students not among 28 bodies found in mass grave,1984,agree,1
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1597,agree,1
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1517,agree,1
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",779,agree,1
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,1254,agree,1
Magic mushrooms found at Buckingham Palace,2424,agree,1
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1376,agree,1
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1776,agree,1
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1733,agree,1
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,720,agree,1
Man chops off his own penis after girlfriend told him he was no good in bed,1410,agree,1
US confirms death of Somalia terror group leader,1306,agree,1
Everyone chill! Banksy has NOT been arrested,2362,agree,1
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,755,agree,1
"Bosnia: Seven underage girls return from five day school trip, pregnant",2097,agree,1
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2272,agree,1
Libya: Missing Libya Planes Spark Security Concerns,1312,agree,1
See the Crater a Meteorite Made in Nicaragua,1731,agree,1
"Elon University has not banned the term ‘freshman,’ despite rumors",1508,agree,1
Here Are Microsoft's New Robot Security Guards,2432,agree,1
Research Medical Center denies reports that a patient has Ebola,2501,agree,1
U.S. arms airdrop fell into ISIS hands: Pentagon,2307,agree,1
Cameron vows to hunt down IS 'monsters' after Haines murder,2348,agree,1
The Arrest of the ISIS Leader's Wife and Son,2283,agree,1
Sugarhill Gang's Big Bank Hank Dead At 57,2351,agree,1
"In Vogue vs Rats War, the Rats Are Winning",1045,agree,1
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1580,agree,1
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,2165,agree,1
Small red book among finds in 113-year-old Boston time capsule,2288,agree,1
Homeland Security: No ISIL fighters on U.S. border,324,agree,1
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1905,agree,1
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2246,agree,1
Michelle Obama's Hair Appeared Totally Uncensored on Saudi TV,2453,agree,1
Teen Makes $72 Million on the Stock Market,1184,agree,1
Texas Truck Winds Up in Syria With Islamic Militants,119,agree,1
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,1981,agree,1
Hospital: Man not being treated for Ebola in Kansas City,1943,agree,1
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1301,agree,1
ISIL Beheads American Photojournalist in Iraq,1747,agree,1
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",1055,agree,1
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2386,agree,1
BREAKING: ISIS Beheads American Journalist James Wright Foley,2450,agree,1
"Video showing American journalist beheaded believed real, officials and family say",1336,agree,1
KANYE WEST BARRED FROM ALL FUTURE AWARDS SHOWS,322,agree,1
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,1950,agree,1
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1517,agree,1
"Pizza delivery man gets $2,000 tip",2122,agree,1
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,1412,agree,1
This Guy Paid Off His Parents’ Mortgage For Christmas,988,agree,1
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1501,agree,1
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",1933,agree,1
Sushi lover's entire body left riddled with WORMS after eating contaminated sashimi,156,agree,1
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,1551,agree,1
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,2362,agree,1
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,2459,agree,1
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1358,agree,1
Who Should Play Steve Jobs Now That Christian Bale Quit?,2211,agree,1
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2234,agree,1
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",2164,agree,1
"No, there aren’t any Ebola cases in Iraq",1355,agree,1
ISIS fighters seize weapons airdrop meant for Kurds,1597,agree,1
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1515,agree,1
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1104,agree,1
Priest' claim of seeing God as a woman dismissed as hoax,1303,agree,1
Obama: murder of James Foley 'shocks the conscience of the entire world',2067,agree,1
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1433,agree,1
Dog found abandoned outside railway station with suitcase of his belongings,2523,agree,1
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2367,agree,1
Man Severed Penis That Failed To Impress Girls,827,agree,1
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1258,agree,1
"ISIS Unleash ""Scorpion"" Bombs In Iraq",1251,agree,1
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,862,agree,1
Pope Francis turns out not to have made pets in heaven comment,2370,agree,1
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2502,agree,1
Watch: US marine survives Taliban sniper headshot in Afghanistan,1734,agree,1
Utah Man Hospitalized After Winning Eggnog Chugging Contest,741,agree,1
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2345,agree,1
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1515,agree,1
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1981,agree,1
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2139,agree,1
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1580,agree,1
Video: Marine survives Taliban sniper headshot thanks to helmet,305,agree,1
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,116,agree,1
Zack Snyder Responds to Fake Stolen Batmobile Report,1737,agree,1
British hostage David Haines beheaded by Islamic State terrorists,1989,agree,1
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1358,agree,1
Detroit Police Issue Statement That The Batmobile Is Safe,1737,agree,1
British Man Slaps People If They Sneeze In Public,1422,agree,1
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1890,agree,1
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2208,agree,1
Seven girls as young as 13 become pregnant on a school trip,1140,agree,1
Staff Reporter,1384,agree,1
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2349,agree,1
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1747,agree,1
Michael Zehaf-Bibeau ID’d as Canadian Shooting Suspect in Ottawa,2246,agree,1
"Spider burrowed into appendix scar, crawled through WA man's body",1638,agree,1
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,1544,agree,1
Saudi cleric issues fatwa against building snowmen,2167,agree,1
Mum Offers to Sell Twin Boy to Save Twin Girl,1562,agree,1
Christian Bale Exits Steve Jobs Movie (Exclusive),729,agree,1
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,1642,agree,1
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,2432,agree,1
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2042,agree,1
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",2055,agree,1
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1573,agree,1
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,1582,agree,1
WTC rats scare off Anna Wintour,2064,agree,1
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,2135,agree,1
Mystery man slaps shoppers around head for sneezing,1155,agree,1
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",598,agree,1
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1245,agree,1
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1379,agree,1
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,2281,agree,1
For sale: Tiger's former island in Sweden,1212,agree,1
"""This is the recording you thought you'd lost forever""",2020,agree,1
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1242,agree,1
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1658,agree,1
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1580,agree,1
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",2214,agree,1
Now the Vogue Rats Are Chewing Through Couture,2064,agree,1
Rats are still running around at Vogue,2263,agree,1
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1970,agree,1
Viral Photo Shows How Chinese Workers Are Used to Manipulate App Store Rankings,1384,agree,1
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2386,agree,1
Israel denies causing Gaza floods by opening dams,1392,agree,1
Met police denies reports of Banksy arrest,1884,agree,1
Microsoft's Silicon Valley campus now guarded by Daleks,2228,agree,1
Man chops off own penis after being dumped by his girlfriend,1517,agree,1
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2064,agree,1
Christian Bale to play Steve Jobs in upcoming biopic,1019,agree,1
"Hostage David Haines' Murder 'Evil', PM Says",2440,agree,1
"No, Nobody's Discovered a New Eyewitness Account of Jesus' Miracles",1775,agree,1
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1588,agree,1
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,2354,agree,1
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1958,agree,1
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2515,agree,1
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1940,agree,1
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2249,agree,1
God Is A Woman – Resurrected Father Narated,1055,agree,1
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,498,agree,1
"Tropical spider burrows under man's skin, lives there for three days",1819,agree,1
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1299,agree,1
Nun who gave birth ‘had no idea’ she was pregnant,2492,agree,1
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1966,agree,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1976,agree,1
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2061,agree,1
ISIS Militant “Jihadi John” Identified As Young West Londoner,1219,agree,1
